Id,SalePrice
2735,135170.9626911187
2736,148026.4051883237
2737,124777.81776188259
2738,129551.71530698716
2739,158443.8929153563
2740,137656.3965955141
2741,150846.5298479515
2742,153430.2237559707
2743,152651.00731688604
2744,152053.78222961025
2745,141658.40378059205
2746,134428.59392223548
2747,140498.50735376822
2748,127235.92838292364
2749,134274.57421611692
2750,135760.2913985706
2751,127918.01748315501
2752,186365.35159525558
2753,145141.39149837417
2754,193903.27395614557
2755,125081.8531204458
2756,103229.59164326085
2757,86125.37652844698
2758,93109.29560460108
2759,146520.82218204474
2760,139132.6382649418
2761,145467.46319200538
2762,143853.58549311175
2763,177485.1292496474
2764,160341.94571754412
2765,231847.757626898
2766,132607.90135206262
2767,91919.63801786263
2768,128206.20045109552
2769,133490.49439387396
2770,139443.79739607385
2771,117831.30510561992
2772,124958.16025575301
2773,151788.42506093747
2774,132315.1828824061
2775,131416.34623350398
2776,136517.1691509838
2777,138517.89837953504
2778,109876.92403140994
2779,129161.3619249348
2780,107225.4989811081
2781,102937.19404263132
2782,101347.77721786349
2783,105695.28740007787
2784,121982.02147171258
2785,133865.6671974261
2786,85826.12485370276
2787,119409.41733453695
2788,90758.21165613654
2789,154227.34687670943
2790,98970.19634749895
2791,117732.45633668618
2792,75456.28489855632
2793,150063.92426951168
2794,112645.703623794
2795,122518.19286392147
2796,98322.24743049988
2797,168345.66974628475
2798,111313.06083204401
2799,119207.56427071818
2800,84122.57807417816
2801,111778.88231264314
2802,133831.28867967642
2803,142029.50177838883
2804,142567.65989429617
2805,107775.22853545962
2806,92710.103279242
2807,148659.52653842175
2808,147157.17145896875
2809,133566.55038381016
2810,136659.79078305018
2811,158286.1912935278
2812,147365.71776580744
2813,153501.18024252934
2814,155008.96111451244
2815,102127.26914959414
2816,202307.646521496
2817,149693.12987584324
2818,131834.28212215888
2819,164529.5320269223
2820,143853.3383462874
2821,112072.72121751773
2822,173079.16211634842
2823,238528.9444741538
2824,175256.4497626068
2825,158075.47196664952
2826,129102.25870340128
2827,136056.40313542748
2828,226606.02688312714
2829,194522.35357038552
2830,233740.36905490665
2831,188791.76644587022
2832,246433.4051796951
2833,281462.76241076336
2834,215853.61242192122
2835,217754.38845122402
2836,200923.46403158005
2837,166723.5559710922
2838,150148.26939527688
2839,183798.22462621005
2840,190412.1826974609
2841,203382.5893396278
2842,224983.79746234586
2843,144050.59765007294
2844,147469.84337794056
2845,119406.55361088959
2846,212894.91642361082
2847,198087.6033104137
2848,206776.9407638592
2849,216073.90186007906
2850,273837.2960538943
2851,224568.05564443962
2852,233491.14902761867
2853,237964.6341764229
2854,141402.9857006337
2855,200720.98853749913
2856,214525.65950623975
2857,189328.8695854784
2858,191526.78836710416
2859,137531.84907110716
2860,128823.56414449977
2861,136866.4991321303
2862,200056.167944707
2863,127868.63166373373
2864,235703.66916168408
2865,146342.1607223827
2866,130012.15328839341
2867,101982.61738124298
2868,117934.24093762186
2869,118440.82863880499
2870,146256.0801980646
2871,107342.53318829442
2872,71591.7534644456
2873,104661.67906737802
2874,134246.16513555
2875,115816.66451575738
2876,154019.42827416357
2877,135974.70204132938
2878,159628.51717047434
2879,139080.56296046625
2880,108637.76438310783
2881,141763.66025500523
2882,155775.83529123772
2883,171844.7345290141
2884,180504.0171686138
2885,171627.70167323173
2886,188849.18211623366
2887,103594.67551386083
2888,121790.8473973053
2889,75266.15712356677
2890,87615.23928954649
2891,135185.42727478474
2892,83894.27521919057
2893,100417.08994387084
2894,83444.90319493832
2895,280601.0670544608
2896,268417.5726326815
2897,203729.772262669
2898,139676.03645570247
2899,213618.97365166273
2900,155410.36357365805
2901,184697.5197475553
2902,184569.80320313756
2903,331474.7822980523
2904,328976.33387293987
2905,110819.03212565753
2906,204871.7346724882
2907,115691.99830783934
2908,126506.29661602866
2909,141743.4924055038
2910,84450.69526714673
2911,86909.33419832835
2912,149925.53107357645
2913,90106.50055388604
2914,87458.0651129163
2915,86797.60252961452
2916,88378.60001127739
2917,158482.54869655907
2918,119885.81406898244
2919,227781.50359534452
